Time (ms),2022-04-25_multipletau_0cd20_0dot069-0dot1_1612_correlation-CH1_1,2022-04-25_multipletau_0cd20_0dot069-0dot1_1612_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_0dot069-0dot1_1615_correlation-CH1_1,2022-04-25_multipletau_0cd20_0dot069-0dot1_1615_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_0dot069-0dot1_1620_correlation-CH1_1,2022-04-25_multipletau_0cd20_0dot069-0dot1_1620_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_0dot069-0dot1_1640_correlation-CH1_1,2022-04-25_multipletau_0cd20_0dot069-0dot1_1640_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_0dot069-0dot1_1643_correlation-CH1_1,2022-04-25_multipletau_0cd20_0dot069-0dot1_1643_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_0dot069-0dot1_1648_correlation-CH1_1,2022-04-25_multipletau_0cd20_0dot069-0dot1_1648_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_0dot069-0dot1_1657_correlation-CH1_1,2022-04-25_multipletau_0cd20_0dot069-0dot1_1657_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_0dot069-0dot1_1661_correlation-CH1_1,2022-04-25_multipletau_0cd20_0dot069-0dot1_1661_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_0dot069-0dot1_1666_correlation-CH1_1,2022-04-25_multipletau_0cd20_0dot069-0dot1_1666_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_0dot069-0dot1_1670_correlation-CH1_1,2022-04-25_multipletau_0cd20_0dot069-0dot1_1670_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_0dot069-0dot1_1680_correlation-CH1_1,2022-04-25_multipletau_0cd20_0dot069-0dot1_1680_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_0dot069-0dot1_1684_correlation-CH1_1,2022-04-25_multipletau_0cd20_0dot069-0dot1_1684_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_0dot069-0dot1_1685_correlation-CH1_1,2022-04-25_multipletau_0cd20_0dot069-0dot1_1685_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_0dot069-0dot1_1689_correlation-CH1_1,2022-04-25_multipletau_0cd20_0dot069-0dot1_1689_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_0dot069-0dot1_1693_correlation-CH1_1,2022-04-25_multipletau_0cd20_0dot069-0dot1_1693_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_0dot069-0dot1_1694_correlation-CH1_1,2022-04-25_multipletau_0cd20_0dot069-0dot1_1694_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_0dot069-0dot1_1695_correlation-CH1_1,2022-04-25_multipletau_0cd20_0dot069-0dot1_1695_correlation-CH1_1 fitted model: ,2022-04-25_multipletau_0cd20_0dot069-0dot1_1699_correlation-CH1_1,2022-04-25_multipletau_0cd20_0dot069-0dot1_1699_correlation-CH1_1 fitted model: ,
352.0,0.007548607420176268, ,0.03786921873688698, ,0.002705903723835945, ,0.024670511484146118, ,0.054985977709293365, ,0.02931130863726139, ,0.0073820906691253185, ,0.030904684215784073, ,0.017536917701363564, ,0.00872014369815588, ,0.03843710571527481, ,0.011569072492420673, ,0.08404166251420975, ,0.014344421215355396, ,0.03521433100104332, ,0.020514294505119324, ,0.016872534528374672, ,0.03239693492650986, ,
384.0,0.004674156196415424, ,0.038659531623125076, ,0.001283325720578432, ,0.018516965210437775, ,0.056226976215839386, ,0.03748541325330734, ,0.003558459458872676, ,0.02708839252591133, ,0.015995021909475327, ,0.0078068142756819725, ,0.0376904122531414, ,0.00818902999162674, ,0.07366091012954712, ,0.01154650840908289, ,0.03507840260863304, ,0.017463205382227898, ,0.007978513836860657, ,0.030240917578339577, ,
416.0,0.0014580594142898917, ,0.03677348420023918, ,0.0014594907406717539, ,0.015105236321687698, ,0.05561912804841995, ,0.05336466431617737, ,0.001713528181426227, ,0.02357826568186283, ,0.013857275247573853, ,0.007612509652972221, ,0.03722192719578743, ,0.004428068641573191, ,0.053536396473646164, ,0.00903354026377201, ,0.034491244703531265, ,0.014716140925884247, ,0.0011369185522198677, ,0.027556665241718292, ,
448.0,-0.001452965778298676, ,0.03408588841557503, ,0.0012743636034429073, ,0.012469100765883923, ,0.05441347509622574, ,0.05624266341328621, ,0.0017521966947242618, ,0.02012663148343563, ,0.010468155145645142, ,0.007438779342919588, ,0.034660160541534424, ,-0.0006555909640155733, ,0.03939897194504738, ,0.006749456748366356, ,0.03310637176036835, ,0.011615419760346413, ,-0.0029570949263870716, ,0.0243869386613369, ,
480.0,-0.003540339646860957, ,0.03179479390382767, ,0.002885425230488181, ,0.011506713926792145, ,0.05383237078785896, ,0.03879372403025627, ,0.001786301494576037, ,0.016654133796691895, ,0.008664502762258053, ,0.007173443678766489, ,0.031040078029036522, ,-0.005632453598082066, ,0.03527170047163963, ,0.0044769784435629845, ,0.03116030804812908, ,0.009974058717489243, ,-0.010687320493161678, ,0.021195800974965096, ,
512.0,-0.005717740394175053, ,0.02884252555668354, ,0.0057538594119250774, ,0.013066590763628483, ,0.05341026559472084, ,0.02543851174414158, ,0.002256630687043071, ,0.01614650897681713, ,0.008933735080063343, ,0.0067217075265944, ,0.027790427207946777, ,-0.010083532892167568, ,0.043599460273981094, ,0.0018501578597351909, ,0.029819754883646965, ,0.0077533479779958725, ,-0.019799795001745224, ,0.018121089786291122, ,
576.0,-0.010198746807873249, ,0.02641952782869339, ,0.00801316648721695, ,0.012185443192720413, ,0.05571387708187103, ,0.05994228273630142, ,-0.0011126078898087144, ,0.017392000183463097, ,0.009778866544365883, ,0.005499065387994051, ,0.022043747827410698, ,-0.01285761408507824, ,0.023301389068365097, ,0.0004128842265345156, ,0.029947778210043907, ,0.0031122828368097544, ,-0.022097963839769363, ,0.017134416848421097, ,
640.0,-0.01218999084085226, ,0.024782173335552216, ,0.008079025894403458, ,0.008689988404512405, ,0.05579664185643196, ,0.06347818672657013, ,-0.005656887777149677, ,0.02018660120666027, ,0.00851081870496273, ,0.002924140077084303, ,0.016334202140569687, ,-0.01284657884389162, ,0.007757537066936493, ,0.0037057131994515657, ,0.028264930471777916, ,-0.0011524895671755075, ,-0.020637614652514458, ,0.015995830297470093, ,
704.0,-0.014837197959423065, ,0.02421819232404232, ,0.006553994491696358, ,0.007875707000494003, ,0.05405320227146149, ,0.04963093623518944, ,-0.009242597967386246, ,0.02323668822646141, ,0.005758346989750862, ,-0.0012884247116744518, ,0.014982784166932106, ,-0.007332646753638983, ,0.044400837272405624, ,0.00787779875099659, ,0.025824880227446556, ,-0.003055591369047761, ,-0.01826459914445877, ,0.01136742439121008, ,
768.0,-0.01646803319454193, ,0.020027391612529755, ,0.003827868029475212, ,0.005882819648832083, ,0.053944118320941925, ,0.07484392076730728, ,-0.011340065859258175, ,0.025991279631853104, ,0.0020551192574203014, ,-0.00582664692774415, ,0.015486286021769047, ,-0.0013480641646310687, ,0.041613951325416565, ,0.008444304578006268, ,0.025470763444900513, ,-0.0015105220954865217, ,-0.020341167226433754, ,0.007818321697413921, ,
832.0,-0.01808832585811615, ,0.015057843178510666, ,0.000626811699476093, ,0.008940367959439754, ,0.05446236953139305, ,0.05097317695617676, ,-0.012225779704749584, ,0.02758033573627472, ,0.0022561645600944757, ,-0.007758498191833496, ,0.013810109347105026, ,0.0052544730715453625, ,0.033238574862480164, ,0.00636184960603714, ,0.02466701902449131, ,-0.002350653987377882, ,-0.020624076947569847, ,0.007480926346033812, ,
896.0,-0.019824771210551262, ,0.01398006733506918, ,-0.002574990736320615, ,0.010892007499933243, ,0.054308608174324036, ,0.03785502165555954, ,-0.012025714851915836, ,0.029419858008623123, ,0.0010853223502635956, ,-0.009018895216286182, ,0.0081018740311265, ,0.007302767131477594, ,0.02822268195450306, ,0.002498053712770343, ,0.022503677755594254, ,-0.007264429237693548, ,-0.0161215141415596, ,0.007951997220516205, ,
960.0,-0.01750262826681137, ,0.01208677887916565, ,-0.005459879990667105, ,0.013340200297534466, ,0.051762938499450684, ,0.04104887321591377, ,-0.007482174783945084, ,0.032482683658599854, ,0.0023508660960942507, ,-0.010715152136981487, ,0.0020031079184263945, ,0.010183190926909447, ,0.015817463397979736, ,-0.0012840642593801022, ,0.01946450024843216, ,-0.011592200957238674, ,-0.016591431573033333, ,0.006928898394107819, ,
1024.0,-0.013910647481679916, ,0.013566345907747746, ,-0.006760315503925085, ,0.010462267324328423, ,0.04942938685417175, ,0.03466128930449486, ,-0.003506050445139408, ,0.034236300736665726, ,-0.001198895275592804, ,-0.012430929578840733, ,-0.0025317450053989887, ,0.012114757671952248, ,0.01109245978295803, ,-0.002310688840225339, ,0.015952065587043762, ,-0.012695148587226868, ,-0.011642539873719215, ,0.005725567694753408, ,
1152.0,-0.005658791400492191, ,0.014429057016968727, ,-0.01542598381638527, ,0.007657687179744244, ,0.039641473442316055, ,0.02800869755446911, ,0.0021040039137005806, ,0.03624226525425911, ,-0.00930610578507185, ,-0.011971852742135525, ,-0.00886838324368, ,0.01538274995982647, ,0.024010075256228447, ,-0.008437723852694035, ,0.013202532194554806, ,-0.013244275003671646, ,0.00039721938082948327, ,0.0011600754223763943, ,
1280.0,-0.003166653448715806, ,0.010393121279776096, ,-0.022402780130505562, ,0.005658604670315981, ,0.034837596118450165, ,0.0332505963742733, ,0.004796192515641451, ,0.03277742117643356, ,-9.763842535903677e-05, ,-0.01239811535924673, ,-0.011598343029618263, ,0.017178911715745926, ,0.022521182894706726, ,-0.019561942666769028, ,0.012405769899487495, ,-0.014438486658036709, ,0.010631410405039787, ,0.0031926084775477648, ,
1408.0,-0.0007191040785983205,0.06674967743688599,0.007021636702120304,0.08873125203255401,-0.021283691748976707,0.0779101856789999,0.010001174174249172,0.09643212565005232,0.03594809025526047,0.11566164996100456,0.04223491996526718,0.26059749855594244,-0.0020863909740000963,0.09627856731940197,0.02768775075674057,0.12266176203957169,0.002478976733982563,0.12082361957376622,-0.008966253139078617,0.06674967743688599,-0.016011277213692665,0.08633551058746178,0.010080646723508835,0.09959458497380719,0.013318664394319057,0.25059220761287,-0.01936924457550049,0.07639245385552158,0.013446369208395481,0.07762753455211376,-0.016298647969961166,0.08136398222149167,0.018661679700016975,0.15308344377305969,-0.0012176678283140063,0.06674967743688599,
1536.0,0.006479785777628422,0.06635388819456625,0.005635406356304884,0.08747138812733882,-0.01646476984024048,0.0771572940994226,0.013112782500684261,0.0944314213733644,0.03648091107606888,0.11391590937184429,0.04365434870123863,0.2546155620890629,-0.009222231805324554,0.09571558299133202,0.02592344768345356,0.12097045463694014,-0.005150400567799807,0.11887339926223023,-0.00934820156544447,0.06635388819456625,-0.021984176710247993,0.08582882469219882,0.0006452974048443139,0.09870006950153248,0.011076148599386215,0.23965057942030968,-0.017932066693902016,0.07594206639306562,0.010839883238077164,0.07741385206781326,-0.013334919698536396,0.08088544554263222,0.02399950474500656,0.14767045022029504,0.0012789774918928742,0.06635388819456625,
1664.0,0.009539746679365635,0.06596255570244636,0.007574218325316906,0.08628923937719517,-0.014168169349431992,0.07641700090058764,0.016698885709047318,0.09268749057107548,0.036458779126405716,0.11232786555534341,0.02046675980091095,0.24899169249384712,-0.01616615802049637,0.09515893809912428,0.026348164305090904,0.11980787465939396,-0.008301443420350552,0.11698179417752928,-0.006785442121326923,0.06596255570244636,-0.019251136109232903,0.08532784428921185,-2.604265682748519e-05,0.0978200378688066,0.004048661794513464,0.23198474787836074,-0.018788151443004608,0.07549675047929942,0.00895707681775093,0.07720122895228788,-0.004033352714031935,0.08041229738425563,0.01639115810394287,0.14324552897276133,0.0028619091026484966,0.06596255570244636,
1792.0,0.01233331486582756,0.06557560510471037,0.009491496719419956,0.0851771496213019,-0.01973554491996765,0.07568899248701232,0.01790720224380493,0.09113182992881458,0.03121490776538849,0.11087632379785836,0.006317792925983667,0.24363744376212032,-0.023570002987980843,0.0946085261652732,0.019776001572608948,0.11888980293997098,-0.006739187054336071,0.11514620086195956,-0.0104717081412673,0.06557560510471037,-0.018530497327446938,0.08483247354874589,-0.0037300579715520144,0.09695414105057973,-0.0016796340933069587,0.22571318352763975,-0.015200837515294552,0.07505642093221856,0.0060511501505970955,0.07698958570445143,-0.004870628006756306,0.07994444724048222,0.010365571826696396,0.13946316093296066,0.0015792051563039422,0.06557560510471037,
1920.0,0.018156740814447403,0.06519296321258551,0.0019555455073714256,0.08412844148976052,-0.018515367060899734,0.07497296558547935,0.02141474187374115,0.08971934746128601,0.026739515364170074,0.10954372608625501,0.010781286284327507,0.23852258599358572,-0.027670426294207573,0.0940642430835332,0.009862184524536133,0.11810577440137504,-0.002447207923978567,0.1133641677888848,-0.011921425350010395,0.06519296321258551,-0.02489401213824749,0.08434261877517987,-0.0012418284313753247,0.0961020412019558,-0.006539025343954563,0.22021535275963194,-0.014414462260901928,0.07462099446682656,0.005560821387916803,0.07677890113150065,-0.008487102575600147,0.07948180662100321,0.004256748128682375,0.13612868249611787,0.005200097803026438,0.06519296321258551,
2048.0,0.011950950138270855,0.06481455845819264,-0.006552576087415218,0.08313726478931009,-0.016615821048617363,0.07426862682379551,0.02555897645652294,0.08841910761685765,0.030708443373441696,0.10831540318248695,0.011577476747334003,0.23362777481937286,-0.022894512861967087,0.09352598705327392,0.0051565226167440414,0.11740388861672005,-0.008195663802325726,0.11163338443922236,-0.0067803761921823025,0.06481455845819264,-0.025798102840781212,0.08385818834794653,0.0037632007151842117,0.09526341116881715,-0.005684956908226013,0.2152230830088314,-0.014646315947175026,0.07419038964261913,0.010407702997326851,0.07656916392099106,-0.01322371419519186,0.07902428899528283,-0.002572730416432023,0.13312366077636187,0.0038841732311993837,0.06481455845819264,
2304.0,-0.0036750338040292263,0.06444032084992146,-0.003910135477781296,0.08219847222462799,-0.007823305204510689,0.0735756923300116,0.009956581518054008,0.08720914690739744,0.02682460844516754,0.1071790039882757,-0.009113769978284836,0.22893760647423278,-0.0015993393026292324,0.09299365851600447,0.020361442118883133,0.116756530051425,-0.01821865513920784,0.10995167130702183,-0.008729237131774426,0.06444032084992146,-0.018066290766000748,0.08337909266440402,0.00022809729853179306,0.09443793406183768,-0.0057080406695604324,0.21059897937283925,-0.011356385424733162,0.07376452681280357,0.010231385938823223,0.07636036563804058,-0.00041807215893641114,0.0785718097386038,-0.007596534211188555,0.13037160651121799,0.004465585108846426,0.06444032084992146,
2560.0,-0.01382936630398035,0.06407018192927193,-0.013908962719142437,0.08130751687301174,0.005610695108771324,0.07289388735095399,0.004132729023694992,0.08607341391687577,0.02510105073451996,0.10612405503378647,-0.019014256075024605,0.22443878705108292,0.007776534650474787,0.09246716009398298,0.02873549610376358,0.1161476432060852,-0.010758870281279087,0.10831697074323045,-0.0011739064939320087,0.06407018192927193,-0.010615513660013676,0.08290524408458469,-0.006574251223355532,0.09362530285544102,-0.016718175262212753,0.20626360224761012,-0.006608326453715563,0.07334332807518638,-0.0007141301175579429,0.0761524989648597,0.007226012647151947,0.07812428607988553,-0.009830993600189686,0.12782068658775697,0.004755176138132811,0.06407018192927193,
2816.0,-0.007687418255954981,0.06370407472910578,-0.02106344886124134,0.0804603670961006,0.0074896374717354774,0.07222294588899024,-0.010995859280228615,0.08499988295117775,0.01598421297967434,0.10514161673973216,-0.017385605722665787,0.22011945413861106,0.010046355426311493,0.09194639653083236,0.013117720372974873,0.11556725007910634,-0.00512318778783083,0.10672733855676579,0.0018753384938463569,0.06370407472910578,-0.010236682370305061,0.08243655687774913,0.002589412033557892,0.09282522000645711,-0.02059618942439556,0.20216659087183375,-0.0006427735788747668,0.0729267172246659,-0.01369356457144022,0.07594555711166788,0.005004166159778833,0.07768163705120751,-0.013619608245790005,0.1254343518345543,-0.0021850040648132563,0.06370407472910578,
3072.0,0.0003406345203984529,0.0633419337332552,-0.033159978687763214,0.07965343552412106,0.0076467315666377544,0.0715626103560204,-0.0065522752702236176,0.08397934764958545,0.016103999689221382,0.10422401252609151,-0.02532094344496727,0.21596885327301057,0.008056300692260265,0.09143127463408605,0.00854307971894741,0.11500881765079077,-0.010756982490420341,0.1051809363008127,0.005222061648964882,0.0633419337332552,-0.0028067659586668015,0.08197294717067745,0.0030190914403647184,0.09203739709064357,-0.024404801428318024,0.19827360352703363,0.008551848120987415,0.07251461970726884,-0.016573095694184303,0.07573953358019365,-0.01006737444549799,0.07724378343897315,-0.0050206733867526054,0.1231859504347246,-0.012134880758821964,0.0633419337332552,
3328.0,0.0072563411667943,0.06298369483743692,-0.038505662232637405,0.07888351947017098,0.019130853936076164,0.07091263124374814,-0.0016977495979517698,0.08300462475636818,0.012927933596074581,0.10336461337088987,-0.030846120789647102,0.21197714993624583,0.011941778473556042,0.09092170321959106,0.0075890724547207355,0.1144678847311506,0.0026194944512099028,0.10367602417999873,0.0026141752023249865,0.06298369483743692,0.0024153206031769514,0.08151433289763195,-0.0029443176463246346,0.09126155445590987,-0.021520225331187248,0.1945598005321369,0.012482666410505772,0.07210696257567284,-0.02092185616493225,0.07553442205568109,-0.011903306469321251,0.07681064773665239,-0.013401106931269169,0.12105547940612288,-0.020870789885520935,0.06298369483743692,
3584.0,0.00578133761882782,0.06262929531142307,-0.03386390954256058,0.07814775068432296,0.005169970449060202,0.07027276680934526,0.0027434357907623053,0.08207001403896014,0.01345911156386137,0.10255766501383351,-0.02798955887556076,0.2081353030061884,0.004583458416163921,0.09041759305769831,0.011462599970400333,0.11394129719701951,0.010657688602805138,0.10221095452091608,0.003330614184960723,0.06262929531142307,0.008903835900127888,0.08106063375192848,-0.02095416560769081,0.09049742089129256,-0.030673369765281677,0.19100633169530862,0.011737901717424393,0.07170367444615865,-0.033006660640239716,0.07533021635253376,-0.007883064448833466,0.07638215409904356,-0.013453074730932713,0.11902754468774185,-0.031688157469034195,0.06262929531142307,
3840.0,0.0013308067573234439,0.06227867376242195,-0.02963138185441494,0.07744355278305175,0.009084432385861874,0.06964278277567758,-0.004141840618103743,0.08117092307020558,0.011196094565093517,0.10179814827124006,-0.028467444702982903,0.20443497045478473,-0.0015113191911950707,0.08991885682117427,0.007840147241950035,0.1134267587631764,0.009368972852826118,0.10078416575447083,0.006216747686266899,0.06227867376242195,0.00928229745477438,0.08061177113905685,-0.025812560692429543,0.08974473331082845,-0.04200529679656029,0.18759832098648285,-0.0015683496603742242,0.07130468545693942,-0.031054070219397545,0.07512691038475015,-0.005763449240475893,0.07595822829799813,0.003207435365766287,0.11709003522127878,-0.03271396830677986,0.06227867376242195,
4096.0,-0.0031574617605656385,0.061931770099623445,-0.021594250574707985,0.07676860502008859,0.007357129827141762,0.06902245204531099,-0.0008986159227788448,0.08030360097083868,0.00757360365241766,0.10108166528908952,-0.03142211213707924,0.20086843424727588,-0.0014691801043227315,0.08942540903476918,-0.006486425641924143,0.11292255517411265,0.011191505938768387,0.09939417686385545,-0.005351149942725897,0.061931770099623445,0.012549278326332569,0.08016766813129227,-0.003461299929767847,0.08900323645153964,-0.04163631051778793,0.18432364832659423,-0.0059281280264258385,0.07090992722781535,-0.030471215024590492,0.07492449814877127,0.00298773730173707,0.0755387976795538,-0.003716209437698126,0.11523323502883924,-0.03318282589316368,0.061931770099623445,
4608.0,-0.0057961605489254,0.061588525499866584,-0.027149470522999763,0.07612081132332228,-0.02101338654756546,0.06841155442756479,-0.009697474539279938,0.07946494587387018,-0.001988532952964306,0.10040434628368772,-0.03287333622574806,0.19742853794281548,-0.005758650600910187,0.08893716602638128,-0.02416388876736164,0.11242737843126763,0.009540724568068981,0.0980395822566475,0.0012355066137388349,0.061588525499866584,0.01207608450204134,0.07972824942374317,-0.020966218784451485,0.08827268258479587,-0.04605557769536972,0.181172179676621,-0.0016292821383103728,0.07051933282110504,-0.0278174951672554,0.07472297371295689,-0.00016115838661789894,0.0751237911224241,0.010718739591538906,0.11344921288327532,-0.019915558397769928,0.061588525499866584,
5120.0,-0.0031457259319722652,0.06124888237438769,-0.01692288927733898,0.07549827372585224,-0.005566999316215515,0.06780987637792256,-0.01912793330848217,0.07865236332335238,-0.019504958763718605,0.0997627725902504,-0.01228222344070673,0.1941086334236177,-0.0050444286316633224,0.0884540458797583,-0.019877539947628975,0.1119402111375993,-0.0008885517017915845,0.09671904702370966,0.0010111624142155051,0.06124888237438769,0.012412379495799541,0.07929344129178248,-0.024042073637247086,0.08755283124036568,-0.058118898421525955,0.1781352612289343,0.004495578818023205,0.07013283670380664,-0.032583799213171005,0.0745223312107966,-0.007815948687493801,0.07471313899779455,-0.01841139793395996,0.11173139300197914,-0.011792249977588654,0.06124888237438769,
5632.0,-0.004864380229264498,0.060580176170935224,-0.00315727386623621,0.07432223127524412,0.005382226314395666,0.06663335655353222,-0.0021728177089244127,0.07709696630756875,-0.035116031765937805,0.09857506937165875,0.001108167925849557,0.1878044767253868,0.004414118826389313,0.08750285501256751,-0.0335778146982193,0.11098684293359005,0.009897900745272636,0.09417514245589458,-0.00843180064111948,0.060580176170935224,-0.0004431010165717453,0.07843736951131075,-0.008032679557800293,0.08614430895750456,-0.03847966715693474,0.17237590045707327,-0.0002830132725648582,0.06937188401005401,-0.028852276504039764,0.07412366884086459,-0.009979285299777985,0.07390462676068238,-0.030329974368214607,0.10847306744401151,-0.01099157053977251,0.060580176170935224,
6144.0,0.003992730285972357,0.05992521426789431,0.003014451591297984,0.07322846016276133,0.01550461258739233,0.06549130795485208,-0.021660083904862404,0.07562337219173061,-0.04155942052602768,0.09749804983237167,0.0062856972217559814,0.18191131864679908,-0.005762152839452028,0.0865712145143727,-0.038060352206230164,0.11005768854369895,0.005748361814767122,0.09175303866745874,-0.0033016474917531013,0.05992521426789431,-0.024736810475587845,0.07759889306293544,-0.004066444467753172,0.08477588126186156,-0.022377148270606995,0.16699517335653447,-0.004189280793070793,0.06862657161149817,-0.020904645323753357,0.0737284652650974,-0.01164818461984396,0.0731127323372168,0.036311808973550797,0.10542292566988114,-0.004445166792720556,0.05992521426789431,
6656.0,-0.013321144506335258,0.05928357723398928,0.0238113384693861,0.07220693146237632,0.021724415943026543,0.06438223748032441,-0.02209622599184513,0.07422102763947136,-0.05616721510887146,0.09651527744922228,-0.009677157737314701,0.17639018862673864,-0.006747243460267782,0.08565852777159864,-0.034855734556913376,0.1091495192229593,-0.013798313215374947,0.08944419254475218,0.011202097870409489,0.05928357723398928,-0.029222773388028145,0.07677747499443878,0.003570349421352148,0.08344586019644465,0.0027151652611792088,0.16195243519603877,-0.013265551067888737,0.06789642221727892,0.00781963486224413,0.07333667556212654,-0.0020319982431828976,0.07233694860585883,-0.012197415344417095,0.1025543150437408,0.0009234303142875433,0.05928357723398928,
7168.0,-0.000391179695725441,0.05865486253232559,0.026769261807203293,0.07124920936076008,-0.011443705298006535,0.0633047370315643,-0.029688991606235504,0.0728817577848282,-0.06158037483692169,0.09561342324428904,-0.01569398120045662,0.17120690669783553,-0.008502845652401447,0.08476422220182296,-0.03717353194952011,0.10826004193331572,-0.010871163569390774,0.087240841673989,0.006643601693212986,0.05865486253232559,-0.02891417220234871,0.07597259998164066,0.014875827357172966,0.08215265124230338,0.020858468487858772,0.15721391333748733,-0.007732190191745758,0.06718097776145837,0.01611262932419777,0.07294825561915452,0.0020549637265503407,0.07157678887154952,-0.06074356287717819,0.09984639852817612,0.009304074570536613,0.05865486253232559,
7680.0,0.005348586943000555,0.058038683678253454,0.025891399011015892,0.07034814646511485,-0.02492966130375862,0.062257477549144,-0.016001027077436447,0.0715990642315562,-0.04290739819407463,0.09478156449674896,-0.0476088747382164,0.16633136401022058,-0.012798073701560497,0.08388774805589236,-0.03984123840928078,0.10738756203011027,-0.008222745731472969,0.08513591715422696,-0.004176954738795757,0.058038683678253454,-0.009230303578078747,0.07518377325030312,-0.04574698954820633,0.08089474694136149,0.05548805370926857,0.15275095247749432,0.001223765779286623,0.06647979844471388,0.007015479262918234,0.07256316210090759,0.011374957859516144,0.0708317858475085,0.0699349120259285,0.09728240456798691,0.018240872770547867,0.058038683678253454,
8192.0,-0.0011240402236580849, ,0.0220075324177742, ,-0.034400612115859985, ,-0.027042759582400322, ,-0.03822430223226547, ,-0.04626969248056412, ,0.013123983517289162, ,-0.043301526457071304, ,-0.0018623725045472383, ,-0.0030382222030311823, ,0.012410185299813747, ,0.03204203397035599, ,0.008498042821884155, ,0.016240382567048073, ,0.006661600898951292, ,0.03177127242088318, ,-0.014654014259576797, ,0.023603474721312523, ,
