Time (ms),af488_noc,af488_noc fitted model: ,af488luv_noc,af488luv_noc fitted model: ,af488luv_0cd20,af488luv_0cd20 fitted model: ,af488luv_thr-2,af488luv_thr-2 fitted model: ,
1e-06,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
2e-06,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
3e-06,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
4e-06,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
5e-06,-1.0, ,-1.0, ,-1.0, ,-0.9999988716842338, ,
6e-06,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
8e-06,-1.0, ,-1.0, ,-1.0, ,-0.9999988882611951, ,
1e-05,-1.0, ,-1.0, ,-0.9999992157259715, ,-0.9999994620911907, ,
1.2e-05,-1.0, ,-1.0, ,-1.0, ,-0.9999994179279563, ,
1.4e-05,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
1.6e-05,-1.0, ,-1.0, ,-1.0, ,-0.999999401251994, ,
1.8e-05,-1.0, ,-1.0, ,-1.0, ,-1.0, ,
2.2e-05,-1.0, ,-1.0, ,-0.99999927096328, ,-0.9999994728763649, ,
2.6e-05,-1.0, ,-1.0, ,-0.9999992709632796, ,-0.9999994728763647, ,
3e-05,-1.0, ,-1.0, ,-0.9999985033979837, ,-0.9999959220520825, ,
3.4e-05,-1.0, ,-1.0, ,-0.9999985033979829, ,-0.9999959220520808, ,
3.8e-05,-1.0, ,-1.0, ,-0.9999988619874024, ,-0.9999986569878111, ,
4.2e-05,-1.0, ,-1.0, ,-0.9999988619874018, ,-0.9999986569878105, ,
5e-05,-1.0, ,-1.0, ,-0.9999992765643622, ,-0.9999997491782441, ,
5.8e-05,-1.0, ,-1.0, ,-0.9999989451072888, ,-0.999996847935206, ,
6.6e-05,-1.0, ,-1.0, ,-1.0, ,-0.9999971721992627, ,
7.4e-05,-0.4950768941881399, ,-0.6232888458497788, ,-0.5794411799015827, ,-0.5942961250445675, ,
8.2e-05,-0.6964675693509546, ,-0.7737768332891345, ,-0.7475432586087821, ,-0.756438432290721, ,
9e-05,-1.0, ,-1.0, ,-0.999999280664043, ,-0.9999960802671787, ,
0.000106,-0.19276466671670625, ,-0.08331240029816578, ,-0.22471196717403574, ,-0.2225335727709836, ,
0.000122,0.46797768735236567, ,0.6733222662105635, ,0.4189089203892138, ,0.4244177420168444, ,
0.000138,0.09204316100843013, ,0.26556309076368595, ,0.061967321865410374, ,0.06713640074259727, ,
0.000154,-0.23743371301845057, ,-0.11854466939690256, ,-0.25831902713523713, ,-0.2546850750464115, ,
0.00017,0.6062802171638693, ,0.828111752604108, ,0.5634681876013733, ,0.5710541219167721, ,
0.000186,-0.14964716290343405, ,-0.02828469351773716, ,-0.16999282130011767, ,-0.16607417571976574, ,
0.000218,0.19135926921753046, ,0.3646556763957733, ,0.1644125308304518, ,0.17023016867886695, ,
0.00025,0.05509734104051349, ,0.21481392791177412, ,0.03196150189834046, ,0.03776179569862906, ,
0.000282,0.02708983477526479, ,0.18295729408869582, ,0.004580326281347845, ,0.0100650157526262, ,
0.000314,0.07803675063901683, ,0.24270407639872654, ,0.055332859880713355, ,0.06120845535659721, ,
0.000346,0.1548962371271761, ,0.33252157338023525, ,0.1317650151903623, ,0.13824178219370878, ,
0.000378,0.02310882062060356, ,0.18037060785519202, ,0.002520398811915774, ,0.00815834846180347, ,
0.000442,0.10092954879374404, ,0.2710882242653282, ,0.0788784318420227, ,0.08506111227513412, ,
0.000506,0.04139117099173736, ,0.202796279622999, ,0.02085875878815052, ,0.026841178957639537, ,
0.00057,0.10623433676642834, ,0.2779557441809724, ,0.08441646233473557, ,0.09078422430606559, ,
0.000634,0.04714983882941351, ,0.2099303648441447, ,0.026738727717496316, ,0.03280226723536479, ,
0.000698,0.08617869949480313, ,0.25531787226221514, ,0.06534636600664652, ,0.07153084989459699, ,
0.000762,0.06608148987897686, ,0.23236507309379456, ,0.04568803288685389, ,0.05189938696444123, ,
0.00089,0.07061535901194847, ,0.23781259224717394, ,0.05017605740508488, ,0.05640166907050953, ,
0.001018,0.07343076550114634,0.0704292783398153,0.24095036820344184,0.23616804343667946,0.05288569268563907,0.04945808523818346,0.05918989611957212,0.055571643958127,
0.001146,0.07130700411873371,0.07010860145445572,0.2392162355858853,0.236101025536435,0.05111852832523037,0.04932629345066323,0.057473809046025365,0.05546095383406219,
0.001274,0.0694742371849213,0.06979180758012621,0.23729877694047835,0.23603421650857823,0.049474357731844415,0.049195341698620415,0.055753905376947334,0.05535089135438476,
0.001402,0.06896230298572067,0.06947882202693481,0.23725962699831862,0.2359676153471949,0.049327834859800704,0.04906522196704861,0.05562708689824199,0.05524145119292072,
0.00153,0.06876289259683449,0.06916957202778987,0.23695082829145278,0.235901221052821,0.04907862425473519,0.04893592634258172,0.055330746610003256,0.05513262808358875,
0.001786,0.06783259982945149,0.0685619968701725,0.2366406351202577,0.23576904909918622,0.04854827633125955,0.048679776260093975,0.05495757070119427,0.05491681225240259,
0.002042,0.06858281970615279,0.06796853614464117,0.23779235669577423,0.23563769277901433,0.049787573273129375,0.04842683011675829,0.05600216443242743,0.054703402902267974,
0.002298,0.06733994039038425,0.06738867094816217,0.23684043865895077,0.2355071443235953,0.0484454868301151,0.048177028104731984,0.05500510156919767,0.054492359983476894,
0.002554,0.06605784327382336,0.0668219077786302,0.23591702032458323,0.23537739606258667,0.04749317695853625,0.047930311895529217,0.054039875868616104,0.054283644330102014,
0.00281,0.06536679767106378,0.06626777699675708,0.23557001880505082,0.23524844042246162,0.0471900066039675,0.04768662459456188,0.05372957032812194,0.0540772176357524,
0.003066,0.06608975719735427,0.06572583139841896,0.23646877317371365,0.23512026992498586,0.048021012137404194,0.04744591069734671,0.05449265516598365,0.05387304243012288,
0.003578,0.06400154968223026,0.06467681124665575,0.23514178411945483,0.2348662549125742,0.04650239256525228,0.04697318779510495,0.05311428160154232,0.05347130064884535,
0.00409,0.06324822673731853,0.06367167025877177,0.23502657911820612,0.23461529304925713,0.04637305841481944,0.04651172538920576,0.05299096197768604,0.053078135101587494,
0.004602,0.06207608917345303,0.06270751448680234,0.23431746256487487,0.23436732779086675,0.04543054457030072,0.04606112537444847,0.05205098295036239,0.05269327390310383,
0.005114,0.06142423694934555,0.06178170218635019,0.2341061707163493,0.23412230398122452,0.045144958401157516,0.045621008193094476,0.051954714603755836,0.05231645654021474,
0.005626,0.06037883155821331,0.06089181686880696,0.2336278612694572,0.23388016780981283,0.04454798439112375,0.04519101176716132,0.05133760078638955,0.05194743328338973,
0.006138,0.0595099838185157,0.06003564373781656,0.23322081454789445,0.23364086677098542,0.04407136045920071,0.0447707905036337,0.05088840214702289,0.05158596463449168,
0.007162,0.058116599424813155,0.05841646181216408,0.2325633305707746,0.23317056635837935,0.04315655756047636,0.04395836801281185,0.050143944858880456,0.05088478124416303,
0.008186,0.05664476707134532,0.05690974619113194,0.23192840284195482,0.23271100733656172,0.04240312192864169,0.04318127193716367,0.049449244598534406,0.05021117606652869,
0.00921,0.05541005963086911,0.0555032220904116,0.23114998101794385,0.23226181280236782,0.041570121776515694,0.042437243923686765,0.04862846357004988,0.049563552370919216,
0.010234,0.05413914740792339,0.05418636757674812,0.2306261620521912,0.23182262328644307,0.04087882331797962,0.041724214097210784,0.04801161488573029,0.04894043435375102,
0.011258,0.052931775905048745,0.05295011043936894,0.230033317096954,0.23139309575675493,0.04015846501961712,0.0410402817997828,0.047341444003649556,0.0483404559033692,
0.012282,0.05179199343442347,0.05178658590637704,0.2294747386595267,0.23097290268968176,0.03959815653448651,0.040383698644645416,0.04683708912000353,0.047762350594649575,
0.01433,0.05000322137134455,0.04965117811887254,0.22854519986679497,0.23015928224869198,0.03839692608810004,0.0391462596001273,0.04574027176019972,0.04666713949819106,
0.016378,0.0481351524749378,0.047734813616761136,0.22762204398941513,0.2293794204130739,0.03731064824136848,0.03800042859960847,0.04472384087481501,0.04564634673687231,
0.018426,0.04643826335477352,0.04600218889376973,0.2267328211400665,0.22863117390841312,0.03631328217371022,0.03693637772000306,0.04383092937358343,0.04469263009718018,
0.020474,0.044900836468957546,0.044425386013971016,0.2259367883406917,0.22791257718449515,0.03539483040826246,0.03594563629445544,0.043005168712191094,0.04379958243753189,
0.022522,0.04343196214507038,0.04298202541307736,0.22518793051030733,0.2272218243678943,0.034543646865545605,0.03502086443231307,0.042229173433279775,0.0429615874234978,
0.02457,0.04213699558251212,0.04165394756336943,0.2244234385215681,0.2265572533699852,0.033725637947102774,0.034155670424691954,0.04148191406726917,0.04217370117250008,
0.028666,0.03985357846010576,0.039286603589144445,0.2231155926581271,0.2253006448251371,0.03232657382379723,0.03258232712535436,0.04019488156652511,0.040731271945822725,
0.032762,0.03767936087512754,0.03723176487111314,0.22189121683716315,0.22413183598342465,0.031093689483790207,0.031188431890999818,0.03903031879427376,0.03944286866456449,
0.036858,0.035768294892284135,0.0354245193280392,0.2207979944655784,0.22304146403822098,0.029955228299362358,0.029944855776142403,0.037960979818135065,0.03828503885932208,
0.040954,0.0340835908214157,0.03381747336303448,0.21980484468589453,0.2220214523202884,0.02890192160964372,0.02882845053254064,0.03699945035101925,0.03723886106496977,
0.04505,0.0325786417946677,0.032375137253045,0.2189781636944872,0.2210647967889595,0.02795950807244,0.027820588625428806,0.036137845644438525,0.03628890100706264,
0.049146,0.03121022046587709,0.031070349630090012,0.21823936170009559,0.22016539368948557,0.02717097670235361,0.02690611102704364,0.03541404413589094,0.03542244363635733,
0.057338,0.028800673200250735,0.028793061525322558,0.2169320888054574,0.21851761569738246,0.02571383405507323,0.02530958391629947,0.034069636025749,0.03389947072855056,
0.06553,0.026795464116044228,0.026862421950022013,0.21587475099672068,0.21704256265367441,0.02445819076833467,0.02396214852857356,0.0329456403360683,0.032604001060670795,
0.073722,0.025029063834834116,0.025196943570807123,0.2150633621715803,0.21571234187981916,0.02343044456387139,0.022809417807504243,0.031994349674103244,0.03148847180887119,
0.081914,0.023442437943203883,0.023740185342553205,0.214306601342231,0.21450476481460448,0.02252355161552944,0.021811762980673152,0.031150106101150907,0.030517712929635524,
0.090106,0.02209816387287209,0.02245156776541536,0.21361216328336163,0.21340195979443216,0.02168177723487967,0.02093962571220911,0.03038874207349182,0.02966515778692275,
0.098298,0.020922800881624824,0.021301003339803216,0.21299058583428862,0.21238937089564827,0.020959783434167645,0.020170510383672444,0.02972707026607522,0.02891036407086821,
0.114682,0.018912920277214397,0.019327566485704495,0.21166239050822572,0.21058897430283036,0.01969900936975261,0.018875370860173102,0.02855152831446073,0.027633419206100344,
0.131066,0.017236674620416708,0.017689948404889907,0.21042556656655326,0.2090297856062292,0.018648650997882096,0.01782620549321909,0.02758116551006381,0.026593997117395823,
0.14745,0.015831936476407512,0.016304557976599653,0.2092892685594563,0.2076594345178793,0.017737805477085075,0.016958105260577137,0.026717572630968477,0.025731037903113728,
0.163834,0.014647493742063483,0.015114588990061444,0.20832564177539262,0.20643972378364187,0.016995093730307328,0.016227151416917593,0.026009712750663105,0.025002751102983757,
0.180218,0.013616380937151402,0.014079772694612858,0.2074899974057843,0.20534213829018932,0.016329941171566883,0.015602565894761788,0.025388459293267773,0.024379570638793136,
0.196602,0.012764388861790425,0.013170592161015677,0.20673194945196405,0.20434495999658875,0.01576533479521666,0.015062139091585866,0.024848867773664823,0.023839989992956948,
0.22937,0.011301020734872862,0.011645323169196755,0.20522356811834674,0.20258808010820684,0.014798514007584722,0.014172062747972966,0.023933502739271115,0.0229514004533645,
0.262138,0.010137203271969344,0.010414144159830316,0.20379233732584334,0.20107226721888016,0.013993659985497542,0.013467119810997744,0.023157403579609773,0.022248784035445276,
0.294906,0.00919022832183446,0.009398350137598085,0.2025605153407092,0.19973470024672058,0.013330298327596057,0.012892787578251227,0.022511503352831398,0.021678079235853746,
0.327674,0.008393641968125537,0.008545455457461815,0.20142952975528947,0.19853283468391705,0.01275872348944077,0.012414050962351344,0.02198657307523886,0.021204306224892566,
0.360442,0.007712409044015627,0.007818961996501075,0.20032257419182245,0.19743683094885672,0.012276669211678928,0.012007396668013402,0.021505707934506284,0.02080383310617066,
0.39321,0.007140222765540112,0.00719262889117527,0.19928127850837127,0.1964251398176336,0.011852572946250008,0.011656450605824679,0.021110754768256662,0.020460121235662408,
0.458746,0.006220897395674863,0.006167626064807714,0.19732045645448099,0.19459477547381165,0.011145606302246697,0.011077774342312977,0.020422974714070084,0.019898415907835327,
0.524282,0.0054899414858447125,0.0053643651900195525,0.19549890164921865,0.19295445131068092,0.010573096184825053,0.01061578590730951,0.019871647323535663,0.019455799781684435,
0.589818,0.004913924097905613,0.00471822389163553,0.19376779683086895,0.1914510768019013,0.01008816846116567,0.010234236796643491,0.019405112362124857,0.019095152123724275,
0.655354,0.004443079187146644,0.004187509057334024,0.19213332082931772,0.19005048651805498,0.009671455491457731,0.009910590317687795,0.01901986428913542,0.018793303437864617,
0.72089,0.004054140855006241,0.003744087103149288,0.1905687508744809,0.18872968083074412,0.00933052439583617,0.009630101249617159,0.018692677551511362,0.018535052261895862,
0.786426,0.003716579985597165,0.003368275343266126,0.1890488006418937,0.18747259503371475,0.009016327540151563,0.009382717703940564,0.01840783627216889,0.018310016536669072,
0.917498,0.0031848752703903405,0.002766434673819496,0.18616421367452246,0.18510630863708386,0.00847540844849792,0.008960860335019206,0.01790539529300142,0.017932287853590464,
1.04857,0.0027575907789010507,0.0023064977182104887,0.18345263858198357,0.18288996612143615,0.008033632609889499,0.008608136170693661,0.017500884911564932,0.017621987029538655,
1.179642,0.002434866350816344,0.001944215878655587,0.18087426531869044,0.1807872123467152,0.00766246742496776,0.008303531614773485,0.01713822141839868,0.017357434198687537,
1.310714,0.0021792036281715454,0.0016519431385975413,0.17843219892054582,0.1787750690878816,0.007329951025543304,0.008034173105538209,0.01681337248830395,0.017125413587307958,
1.441786,0.0019590348474373192,0.0014115244987905123,0.17609762393415432,0.17683817829275644,0.0070430024998875225,0.00779171202991061,0.016525730814933182,0.016917422046647965,
1.572858,0.001766018129892486,0.00121055073642273,0.17387573483388424,0.17496578758646536,0.006809902028096518,0.0075704784816734635,0.01626879338165867,0.016727746970611912,
1.835002,0.0014968008261174004,0.0008942756102892893,0.16967129831318334,0.17138511240655693,0.006360119524899218,0.007176772030172347,0.015795981512855974,0.016388565720733276,
2.097146,0.0012935330486540423,0.0006574737465245941,0.16574889361885745,0.16799010825831195,0.006009973625838153,0.006832054345129093,0.015390998236337076,0.016087472359674143,
2.35929,0.0011133450737304252,0.00047416486217002375,0.16207658344336237,0.16475380460376127,0.005717197071337487,0.006524074561141391,0.015022504377466677,0.015813076270425403,
2.621434,0.0009852195387689414,0.00032849790639105517,0.15860722770641283,0.1616576264549756,0.0054818316836777355,0.006245047515913758,0.014710325463241646,0.015558513785369637,
2.883578,0.0008738175337088115,0.00021026775610557755,0.1553334282989735,0.1586878330617138,0.005270202924003045,0.0059896826773856125,0.014437996930706444,0.015319393466632036,
3.145722,0.0007817195537541195,0.00011261612591243809,0.15224420879309666,0.15583368280894078,0.0050934286662643454,0.0057541872362350446,0.014174131066543062,0.01509276441444738,
3.67001,0.0006494265086802448,-3.8693740684866e-05,0.14656401351367007,0.15043865497568756,0.004751037317219282,0.0053320887898971455,0.013699971274175932,0.014669281454698377,
4.194298,0.000548104776116783,-0.00014989548550821993,0.14141959335460036,0.14541695155849427,0.004480913792389916,0.0049626226812972355,0.01329357416278777,0.014277270751249425,
4.718586,0.0004655644442098105,-0.00023460617050426766,0.13674405892599817,0.14072592545920554,0.004254277774601627,0.004635170800731195,0.012921488516849178,0.013910430804191291,
5.242874,0.00040242907261610523,-0.0003009793639491306,0.13246648330862026,0.136331026470232,0.004055024670949662,0.0043422084351413285,0.012607136292056625,0.013564707900451665,
5.767162,0.0003663724494774671,-0.0003541796973229554,0.12856130694931697,0.13220332618642336,0.0039024926654923774,0.004078127164291504,0.012316375390860135,0.013237284860127908,
6.29145,0.00033620080467786296,-0.00039762828784718453,0.12498809897172007,0.12831808789299717,0.0037503141359712827,0.0038385945493922815,0.012042650903375952,0.012926079362432917,
7.340026,0.00024794217029861345,-0.000463986343089895,0.1186453690155788,0.12119182529522318,0.003459855708050136,0.0034200862436187624,0.011527927495045392,0.012346168443919057,
8.388602,0.00020150606050114094,-0.0005119259783989581,0.11296885669273303,0.11480980197686984,0.003246797776871571,0.003066142582714413,0.011118740876253004,0.011815273810368789,
9.437178,0.00017059143375460777,-0.0005479185823277463,0.10782663629486897,0.10905979264094262,0.0030472915590895717,0.002762593659726602,0.010735961014791046,0.011326442080601674,
10.485754,0.0001460243322310554,-0.0005757696797724827,0.10311549042069613,0.10385162391954428,0.0028716360384885885,0.002499245188058045,0.010388286528777966,0.01087432429804872,
11.53433,0.00013120901678543342,-0.0005978518626172987,0.0987662701446215,0.09911177867172428,0.0027366160849184675,0.002268532596027342,0.010068357660247065,0.010454621206478425,
12.582906,8.462254808154071e-05,-0.0006157148094661107,0.0947180308679733,0.09477961271030197,0.0025893385046912086,0.0020647049344443016,0.009765752217604213,0.010063777619360885,
14.680058,4.416690587662852e-05,-0.0006426733168181542,0.08753751402287323,0.08714428960364834,0.0022800865268510434,0.0017208091843397507,0.009177933959664241,0.009357113994813846,
16.77721,2.072732022690212e-05,-0.0006618834308489036,0.08149765297474171,0.08062923166601657,0.0020897280671278566,0.0014418331715133799,0.008718427928220543,0.008735077018981114,
18.874362,1.1446972111576895e-05,-0.0006761448984197704,0.07659499578373964,0.07500486029026096,0.0019158884700649214,0.0012109899673629528,0.008331342905436636,0.008183098515187788,
20.971514,-8.275999179797799e-06,-0.0006870773872501484,0.07236962558582408,0.07010043240467163,0.0017895415420658757,0.001016838717093205,0.007959110874201607,0.007689862910714914,
23.068666,-2.6103882588483235e-05,-0.0006956767682843674,0.06856661179740765,0.06578627693800831,0.0016748702584326873,0.0008513055853097988,0.007630158085333387,0.007246410345873885,
25.165818,-3.0469616033861973e-05,-0.0007025857831152125,0.0649083764229917,0.06196212341626978,0.0015484524660422147,0.0007085266852300081,0.007313948587675954,0.006845537322875445,
29.360122,-6.62079731008601e-05,-0.0007129268555280434,0.05850176457718603,0.05548478593994049,0.0012227104444580738,0.00047482770957127775,0.006682957029975394,0.0061491051241015695,
33.554426,-7.598959985064514e-05,-0.0007202276025479102,0.05346079417821137,0.050208408047416546,0.00109590224757866,0.00029173203307492003,0.006251026615899836,0.005564811876808912,
37.74873,-7.303504503425606e-05,-0.0007256077889312574,0.049470064413482236,0.04582848861103303,0.0009838083384205594,0.000144529895760409,0.005875090448102535,0.00506760724224318,
41.943034,-8.385174137336399e-05,-0.0007297074100075058,0.04600411425953189,0.042135424005022286,0.0008928983646421706,2.370409435144597e-05,0.005548005368086692,0.004639400427288183,
46.137338,-9.304821553907446e-05,-0.0007329160923130755,0.04284772141789523,0.038980205251451315,0.0008018818808922286,-7.717591439973873e-05,0.005246272276673575,0.004266793396423098,
50.331642,-9.72101526655014e-05,-0.0007354832311574887,0.040153620270849205,0.03625399508864585,0.0007213167892800787,-0.00016261149447626582,0.004961608647227206,0.003939648976605971,
58.72025,-0.00046240239902617283,-0.0007393064172555588,0.03515816608665809,0.031782531869622044,0.0003093273008322875,-0.00029928255896022706,0.004248927621369947,0.0033921902936018726,
67.108858,-0.0004648241736869597,-0.0007419907244372177,0.03182601753157409,0.02827138034167045,0.00023067168297028485,-0.00040357251558555097,0.003872903743519185,0.002952359157832908,
75.497466,-0.0004590531557182657,-0.0007439604041726227,0.028952250087061933,0.02544353284697154,0.00015012740776265636,-0.00048559582926825206,0.0035353596335383915,0.0025913993888783244,
83.886074,-0.0004595599695732863,-0.0007454561084749421,0.026520553692993176,0.023119036745439255,7.616158801074423e-05,-0.0005516685198074758,0.003225619260029112,0.002289957545516587,
92.274682,-0.0004580871003911787,-0.0007466234616765677,0.02419249261003968,0.02117592146801558,2.4648405436723177e-05,-0.0006059361678353052,0.002964428217522714,0.002034529513588373,
100.66329,-0.0004578025410933039,-0.00074755521545703,0.022243972897571497,0.019528594631935643,-2.3921660339868625e-05,-0.0006512310030040479,0.0027298274850242493,0.001815405740193864,
117.440506,-0.0013149214457934236,-0.0007489390133156475,0.01811029593656447,0.016890046280504244,-0.0006005371762152731,-0.0007223529578450847,0.0018969050394623808,0.0014591940350010832,
134.217722,-0.0013307163342275508,-0.0007499076613905652,0.015524692235675097,0.014873779754048298,-0.0006482211280205304,-0.0007754414491955818,0.0016257112501594357,0.001182308840076817,
150.994938,-0.0013354252909218048,-0.0007506167770152962,0.013495942442154565,0.013286163189757243,-0.0006842968866917369,-0.0008164145467912922,0.001402185417269842,0.0009611634683196148,
167.772154,-0.0013303843376053922,-0.000751154257501678,0.011567520391235302,0.012006036291600505,-0.0007276960402836776,-0.0008488792185421793,0.0012160676304401432,0.0007806609302658284,
184.54937,-0.0013417872200022789,-0.0007515731131956707,0.01012540426156715,0.010953745544188338,-0.0007830860512163226,-0.0008751549731542021,0.0010176901223802313,0.0006306911747868259,
201.326586,-0.0013506381028107917,-0.0007519070158456618,0.008994296130072396,0.010074799814528463,-0.0007957819924955532,-0.0008967986129825912,0.0009056870931593827,0.0005042302339569179,
234.881018,-0.003070327860969115,-0.0007524021875932195,0.006281997137115367,0.008693406053381734,-0.0020280703262467665,-0.0009302101752833867,-0.00028551388009912323,0.00030304446021868514,
268.43545,-0.003085047473805342,-0.0007527482546566207,0.004733840750180579,0.007661167256769884,-0.0020875775497063466,-0.0009546487249017879,-0.0005618920467063408,0.00015052113295930766,
301.989882,-0.00308741902540962,-0.0007530012912972338,0.0032219746640571693,0.0068637799909619735,-0.002102594937345356,-0.0009731851771659582,-0.0007573752994129602,3.122838888685122e-05,
335.544314,-0.003109083265073659,-0.0007531928983577923,0.002278203922231724,0.006231489562564066,-0.0021335767204933,-0.000987652227881572,-0.0009642099969538904,-6.439918555595377e-05,
369.098746,-0.003120218931173679,-0.0007533421003480214,0.0016532478889140813,0.00571939163336832,-0.0021518053981116098,-0.0009992068861097059,-0.0011302313050140468,-0.00014260128846481466,
402.653178,-0.0031263057522491174,-0.0007534609642234804,0.0011950026107066078,0.005297319922451244,-0.0022138233121274248,-0.0010086130668421978,-0.0013019629262532957,-0.0002076183117844392,
469.762042,-0.0066475422905313275, ,-0.004195500878845964, ,-0.004767447276108789, ,-0.00360769644185365, ,
536.870906,-0.006687572706324258, ,-0.005062216632161651, ,-0.004878292617725162, ,-0.0038445212798678807, ,
603.97977,-0.006719967699674277, ,-0.005420257098583712, ,-0.004993607268629371, ,-0.004015814999565795, ,
671.088634,-0.006792206656318644, ,-0.006395999053688576, ,-0.0050715333514690175, ,-0.0042663560919125945, ,
738.197498,-0.006824147141831855, ,-0.006950535185507345, ,-0.005154091249131105, ,-0.004396899672885565, ,
805.306362,-0.006902430681301754, ,-0.00771718085059648, ,-0.005167563598253648, ,-0.004480430819314872, ,
939.52409,-0.00696766824529539, ,-0.008811498295251774, ,-0.010171412778901025, ,-0.008443864200359393, ,
1073.741818,-0.007061042810312969, ,-0.008672157476530017, ,-0.01036669977696101, ,-0.008423976125328652, ,
1207.959546,-0.007166258668684078, ,-0.00862528894297574, ,-0.010563197159211675, ,-0.008723398325874637, ,
1342.177274,-0.0072528941720928376, ,-0.00872393663356072, ,-0.010685202237381059, ,-0.009082440965244338, ,
1476.395002,-0.007377192783106302, ,-0.008992262664369423, ,-0.010857288470904001, ,-0.00920399721861709, ,
1610.61273,-0.007485180407058108, ,-0.008624380095221353, ,-0.0110849737811318, ,-0.009466702302238996, ,
1879.048186,-0.007699877945357015, ,-0.008305355328186532, ,-0.02348448130998672, ,-0.01951010446184743, ,
2147.483642,-0.007961070478618177, ,-0.008839628446143177, ,-0.024710084631723146, ,-0.0202902392311888, ,
2415.919098,-0.008274874973921086, ,-0.008994683799326726, ,-0.0259656000130562, ,-0.021094110278085026, ,
2684.354554,-0.008566581215991296, ,-0.0102090248444781, ,-0.027368358568346816, ,-0.022177983220481715, ,
2952.79001,-0.008907577321673169, ,-0.011173543161158112, ,-0.029011538970910224, ,-0.023216439145496946, ,
3221.225466,-0.00927437038536814, ,-0.012276428685208755, ,-0.03103826463080427, ,-0.024289212865807003, ,
3758.096378,-0.053142044473713575, ,-0.055175501366341535, ,-0.07203358962457013, ,-0.04728505163163518, ,
4294.96729,-0.05822033348448612, ,-0.06120916146127585, ,-0.08465644640931172, ,-0.0520577437271498, ,
4831.838202,-0.06424333236103648, ,-0.06689736067295553, ,-0.10150932913845101, ,-0.05799219952563532, ,
5368.709114,-0.0716600551899044, ,-0.07389483218301149, ,-0.1283762355244331, ,-0.06542399129243204, ,
5905.580026,-0.08116977488141784, ,-0.08340496888849497, ,-0.17526978352742242, ,-0.07623070771468737, ,
6442.450938,-0.09341867158401802, ,-0.09443216541998671, ,-0.2865337898452901, ,-0.09128335393562545, ,
